,text,label
1761, nautumki nalayakaharuko ani yasalai malajal garne kehi yutyubeharuko. sathai sakaratmak ani samajako lagi asal kam garne yutyubaraharulai hardik samman .,1
1762, tinawatai bhatuwaharu ekaithauma bhela bhaechhat terima bhatuwaho..,0
1763, dhoka khulla chha ta tori ko,0
1764, baikale dhuwan phalchha re,2
1765, je bhayani heran ramailae chha,1
1766, hait ke saro hasako ho kamasekam kyamara ko agadi aaunu bhanda pahila aaphule lagaeko kapada ko ta khyal garnu parchha..,0
1767, euta namuna kalo chasma lagayar baseko yati rati andhakarama pani bijog chha,0
1768," bhai, yiniharuko antarabarta linu bhanda kamilalai jhina marera jhyaikuti parera lageko dekhaunu , bagh ko chhalama syal ko rajhai, yiniharule khalti bat kati paisa diera abhiyanta bhae?a sodhanuhosa.",1
1769, ke desh paribartan garis oi baisakhe khate naranathe yo bhanda pani dherai bolis bhane baisakhi ma hain will chair ma himdnuparla yad rakh,0
1770, khateharu thukka,0
1771, hoin yo pitrakar anupele ke dekhako yi khateharulai dekhaera,0
1772, kasto patur patrakar rahechh kasto namuna harulai liyako,0
1773, iniharuko mukhama ta lado halnu parne rahechh,0
1774, Chitwanko aawaj,2
1775, 4 jana pagalaharu madhya sababhanda pagal ta yo yutyube lagchha,0
1776, yo tato na chharoko bagam phuse midiya bhanaudaharule garda aj sachchainai nepalama raheka sara nepaliharulai aphu marphat kehi na kehi samajik sanjalabat suchana dine midiyaharulai samech kehin kehi asar pardaichhan . yasta midiyaharulai ab dekhi hami sara nepaliharule bahiskar gardai garnu awasyak dekhdai chhu .,0
1777, baisaki danako arko khutta bhachnu parchha,0
1778, muga dhan taman balaofficial,2
1779, bachchaharu jastai lagchha ho malai yo mulaharu ta,0
1780, jana nai patru hun,0
1781, punya kasto lobhi rahechh . bhairal banako paisa lido rahechh punyale terima bhikhari ho .,0
1782, hulu mule phait garaun rinagma yo tin jana lai kasle jitchha,2
1783, hoin ratima kalo chasma achamma chha ba,2
1784, naranatha- ahile pani dhaeka khullai chha.,2
1785, yo mula gada haru bairal hunako lagi jepani bolne khate ho,0
1786, thukka khate chor haru eutai khaltoma purnu parne bhatamara harulai,0
1787," naranath ji le ekadam sahi bhannu bhayo malai pani man paryau,yo punya ekadam chutiy bahun ho eka rupiyan pani kharcha gardaina, bichara charli ji le aaphno baik ma hindera banaunchhu bhannubhaeko rahechha, lasta ma banaunnu bhaena",1
1788, chhi chhi chhi chhi chhi yae lanagadae kati samma kae chha gala phutne gari jhapu hannu parne yae nare bandar mukhe0,0
1789, iutube le kam paena chha ?mula,0
1790, 30 hajar ko baik kasto ho,2
1791, timiharuko kam yahi hot ke garnu,2
1792, kalo chasma lagaunelai bolna aaudainan,0
1793, ke ho baishakhele ta kalo chasma lagaera baseko chhat rat ma pani,2
1794, yo khate ko ho ???,0
1795, nare punya le je hos yutubeko chulo balideko chha,1
1796, toilet le laibh punya rip,2
1797, yo lanadae sarai thaelae banchha sarmila bainile nai thik parchha,0
1798, kam napaera pahila ko bhidiyo apalod gardai bas yu tubey muji ho,0
1799, yi tinai jan hamro desh nepal bhari ka chor phataha hun,0
1800, taim pas thik chha,1
1801, anup lunga sar yo naranath lamgra lai kahile pani naleunu hai intarabhiu ma yo langra ko thoor dekhchhu ki ris le chur hunchhu,0
1802, yo lumgada agadi badhda badhda mumgal grah ma pugne bela bhaisakyo,0
1803, malai chahin intarabhyu line wyakti chahin lasta man parchha kya . khattarai kada prasna garnuhunchha . kasailai pakshapat patakkai chhain ..,1
1804, namuna haru,0
1805," yo naranath dudelai yo bahiri rupama apanga bhanda pani yo bhitri dimagi rupama pani apanga chha jasle yo dudelai 4 jhapad haneko bhidiyo malai dekhauchh 50,000 nepali maile upahar swarup dine chhu.",0
1806, ratima pani ke aalu jasto kalo chasma lako yar terima bhikhari,0
1807, han chasama kahile pani dekheko,2
1808, thiena ki kya ho .. rati udho pani kalo chasama lagako chha ta hau ..,2
1809, bhat mara haru,0
1810, bahula haru,0
1811, namuna haru,0
1812, naranath ra charli pundeko jhola bokni hun,2
1813, lado,2
1814, khaobadi,0
1815, thukka.,0
1816, mu......katurnaharu.,0
1817, yutebe ra yi kartunaharu khub jodi milyachha.pashupatika lumguraharu.,0
1818, yo patrakar punye gautam naranath sabai eutai khetabariko mulaharu hun iniharu natak garera bhidiyo halachhan yutub ma ani tyasabat aaaiko dalar iniharu milera khanchhan yo sabai natak ho sathiharu .,0
1819, thukka sala gaeruharu,0
1820, tori mujiharu kam chhain lat napugeko,0
1821, patrakar mahoday ko hat bauddhik shakti le yaha juhari khelna lagaune,0
1822, nuyel samal,2
1823, puti chikchhu 4 janako budhiko hai daka haru,0
1824, anup lunga tapaim yadi sanchchikai patrakar ho bhane yasto waiyat antarwarta line kam nagarnusa.,0
1825, mero gaunle patrakar anup bhaiko intarabhyu herera malai has uthyo,0
1826, patrakar sahit yini char jana mahako chor daka phataha thag hun mulaharu ko kam chhain,0
1827, rati ma kalo chasma kati hasnu,2
1828, kam chhain Yotube ko bhairasaharu,0
1829, kam garera chhak jutaun nasakne choraka khanti jasta phatahaharu,0
1830, prakar pani kada maja aayo .,1
1831, kati hasnu yo korana le yi gaiko anuhar pareka goruharu lai kin lagen ghartiko boj haru patrakar sahit,0
1832, hahaha yi bhatamara ko interview herda ris pani uthne haso pani lagne,0
1833, naranathale charki charki boleko ra hat halaudai boleko sarai man parchha yar ma naranathako ko phyan bhai,1
1834," o ho ! yahi ho mauka tinai jana lai eutai bora ma kochera kodo kutai kutnu parne, kohi chhain chheuchhau",0
1835, patrakar ji kada yar,1
1836," hau lunga , tapainko prastuti sambhaw ta aru patrakar bhanda parithak chha , herda bado ramailo lagchha .",1
1837, bichara charli kati pidit bichara sarai dukhi baik banaune pani poisa chhain,0
1838, aru Thaha chhain tapaim patrakar jyu dekhda chai asadhyai ramailo lagchha hai.,1
1839, koronaka bauharu (bhairasa),0
1840, ajhai pani punya daiko dhoka khulla chha bhanepachhi painta milaera laudainan kalo turi dekhaudai hidchhan,0
1841," laika, sabskraib ,bhiwarsako lagi yati saro khedo khannupani bhaena hola ni patrakar mahoday karipaya ram्ro byaktiharuko antarawarta line garnuhos dhanyawad ️",1
1842, patrakar ju tapai ko prasna garne tarika dhamala ko hamala bhandani kada chha gajjab lagyo,1
1843, patrukar sahid ૪ jana pagal hun,0
1844, mane maile patrakar lai kada,1
1845, kam napaune haru bhairal hun aauchhan midiya ma,0
1846, yo chasma laune ani yo patrakar chor ho anuhar herna,2
1847, yo patrikako dimagachhain ho kohi laiphama aaun na aaun aaphno masji ho kura garne tarika bhayanaho,0
1848, sachikai punyalai thik parne naranathe rahechh,2
1849, yo patrakar jyu lai bhetna man chha sar fb aaidi dinu na hajur lasta hansaunu hunchha,1
1850, yo 3 jana ani patrakar ustai bhiuj garna matrai bhidiyo gareko yo hawaharu,0
1851, plij mukka hanahan garaunu paryo sar yo ta bhaena majja aaena naranath khate ko aankha phuteko chhanaki kaso andhakar ratama pani kalo chasma lagaera hidne bhikhari,0
1852, naranath ji ko kura 101% sahi chha kin bhane euta neta jasto manchhe bhaera bharkharako tin ejaka ketaketiharu jasto toiletama janda pani laibh yo ta euta neta jasto manchhelai patakkai suhaune kura hoin tyasaile punya ji le samayamai sudhar garna hun hami sara nepali janataharu winamra anurodh gardachhaum jai nepal,0
1853, narnath lai bhairal gareko punya le nai gareko ho harek bhidiyo ma narnath pani kehi bolnus bhandai agadi badhako bhidiyo phutej chha,2
1854, yo yutyuw chyanal bhitra sabai yiniharuko matrai bhidiyo chhan ta. uhanharu nabhae ke hunthyo,2
1855, dailai dabai garnuko lagi po tikatakama giphtako lagi mareko rahechh punya daka...garib dukhilai sahayog garchhu bhandai magera himdne phataha... ho ho yasale laibhama pisab pherekai rahechh ... yasako bolne shailibat Thaha bhayo.,0
1856, 6:48 7:50 office khulla dekhera baisakhi dan uthera bhage,2
1857, patrakar kada h,1
1858, gatichhadaharu jahanpani jatikherapani laphadamatra garirahanchhan.,0
1859, sala deshaka nalayak manchheharu herdaherdai ris uthchha yar,0
1860, kam paudain na bekameharu lai bhela pare yutube cheraharu,0
1861, yiniharu sabai gaerumute hae tar yiniharu bhanda ni gurumute patrakar na swar ram्rae na dhumg,0
1862, yae sala khate patrakar terae kam chhain dukhi garibakae iktar biyu linu taerae gharabar chalaun jaesakae pani lini,0
1863, yo sabai ko ho yasto midiyama lyayar milaun parani hami darasakale ini 3 janalai heran chahadainau ini tini jan pirathibiko boj hun,0
1864, thik bhannubhayo naranath ji le,1
1865, sarwasadharan janatalai pagal banaune maha pawitra pagal haru,0
1866, jhagada garaune patrakar hehe,0
1867, yo yutube ko anuhar herne sarai raharachh,1
1868, kamtako daichiure rainachh kunachaile sutne gari dinchha hola,0
1869, choralai bhag pugen bhane chaukima jandain tyastai ho milihalchhan yutubaralai pani kam milchha siddigo.,0
1870, kati hasnu yar herna maja aaunchh nareko antrarabarta,1
1871, yae rati kalo chasma lagaune manchhe yasko dimak ko kayapasiti,2
1872, patrakar lai golden maik de sarakar,1
1873, dharam pani khaelekae aj prasta garaidie PHD punya dajule,2
1874, 4 janalai rachi puryaideuna ho kasaile .,2
1875, mat anup ji ko thulo phyan hu hai,2
1876, patrakar nai ho ra yo???,2
1877, patrakar ko sodheko man parchha,0
1878, live baseko paisa na badeko bhayera.risayeko re 2 jana.,2
1879, nepalaka char namuna haru hahahahahaha kati hasnu hau .,0
1880, yo patraka hain bhemda gothala jasto chha judhaune kam matra garnu hunchha,0
1881, kahan milairakheko anup ji yiniharulai jhagada bhako herna ramailo bhayako thiyo yar hunat patrakarako kam kam bhaneko nai milauni chhutauni kam ho yatako kura utako kura yata garera ab naranath ra syam sapakotalai bhidaun paro hai anup ji bholi herna pau,2
1882, achel yutubbeharule jhagada milaeko dekhda ab adalat mulukama chahidain hola,2
1883, iniharuko jhagada namilaunu hai,0
1884, bariddha balakaharu,2
1885, kati paisa gota ka hun yini haru aajako intarabhyu ma,2
1886," hernuhos 3 janalai jhukyaera ekaithau,patrakarale ghisarera milae Puny ra Naranath ko jhagada,paisakai karan laphada_Puny gautam Vs Naranath Gautam",0
1887, nautumki nalayakaharuko ani yasalai malajal garne kehi yutyubeharuko. sathai sakaratmak ani samajako lagi asal kam garne yutyubaraharulai hardik samman .,0
1888, tinawatai bhatuwaharu ekaithauma bhela bhaechhat terima bhatuwaho..,0
1889, dhoka khulla chha ta tori ko,2
1890, baikale dhuwan phalchha re,2
1891, je bhayani heran ramailae chha,1
1892, hait ke saro hasako ho kamasekam kyamara ko agadi aaunu bhanda pahila aaphule lagaeko kapada ko ta khyal garnu parchha..,2
1893, euta namuna kalo chasma lagayar baseko yati rati andhakarama pani bijog chha,0
1894," bhai, yiniharuko antarabarta linu bhanda kamilalai jhina marera jhyaikuti parera lageko dekhaunu , bagh ko chhalama syal ko rajhai, yiniharule khalti bat kati paisa diera abhiyanta bhae?a sodhanuhosa.",2
1895, ke desh paribartan garis oi baisakhe khate naranathe yo bhanda pani dherai bolis bhane baisakhi ma hain will chair ma himdnuparla yad rakh,0
1896, khateharu thukka,0
1897, hoin yo pitrakar anupele ke dekhako yi khateharulai dekhaera,0
1898, kasto patur patrakar rahechh kasto namuna harulai liyako,0
1899, iniharuko mukhama ta lado halnu parne rahechh,0
1900, 4 jana pagalaharu madhya sababhanda pagal ta yo yutyube lagchha,0
1901, yo tato na chharoko bagam phuse midiya bhanaudaharule garda aj sachchainai nepalama raheka sara nepaliharulai aphu marphat kehi na kehi samajik sanjalabat suchana dine midiyaharulai samech kehin kehi asar pardaichhan . yasta midiyaharulai ab dekhi hami sara nepaliharule bahiskar gardai garnu awasyak dekhdai chhu .,0
1902, baisaki danako arko khutta bhachnu parchha,0
1903, bachchaharu jastai lagchha ho malai yo mulaharu ta,2
1904, jana nai patru hun,2
1905, punya kasto lobhi rahechh . bhairal banako paisa lido rahechh punyale terima bhikhari ho .,0
1906, hulu mule phait garaun rinagma yo tin jana lai kasle jitchha,2
1907, hoin ratima kalo chasma achamma chha ba,2
1908, naranatha- ahile pani dhaeka khullai chha.,2
1909, yo mula gada haru bairal hunako lagi jepani bolne khate ho,0
1910, thukka khate chor haru eutai khaltoma purnu parne bhatamara harulai,0
1911," naranath ji le ekadam sahi bhannu bhayo malai pani man paryau,",1
1912, chhi chhi chhi chhi chhi yae lanagadae kati samma kae chha gala phutne gari jhapu hannu parne yae nare bandar mukhe,0
1913, iutube le kam paena chha ?mula,2
1914, 30 hajar ko baik kasto ho,2
1915, timiharuko kam yahi hot ke garnu,2
1916, kalo chasma lagaunelai bolna aaudainan,0
1917, ke ho baishakhele ta kalo chasma lagaera baseko chhat rat ma pani,2
1918, yo khate ko ho ???,0
1919, nare punya le je hos yutubeko chulo balideko chha,2
1920, toilet le laibh punya rip,2
1921, yo lanadae sarai thaelae banchha sarmila bainile nai thik parchha,2
1922, kam napaera pahila ko bhidiyo apalod gardai bas yu tubey muji ho,2
1923, yi tinai jan hamro desh nepal bhari ka chor phataha hun,0
1924, taim pas thik chha,1
1925, anup lunga sar yo naranath lamgra lai kahile pani naleunu hai intarabhiu ma yo langra ko thoor dekhchhu ki ris le chur hunchhu,0
1926, kam chhain sala gobar ganaes haru,0
1927, yo lumgada agadi badhda badhda mumgal grah ma pugne bela bhaisakyo,2
1928, malai chahin intarabhyu line wyakti chahin lasta man parchha kya . khattarai kada prasna garnuhunchha . kasailai pakshapat patakkai chhain ..,1
1929, namuna haru,0
1930," yo naranath dudelai yo bahiri rupama apanga bhanda pani yo bhitri dimagi rupama pani apanga chha jasle yo dudelai 4 jhapad haneko bhidiyo malai dekhauchh 50,000 nepali maile upahar swarup dine chhu.",0
1931, ratima pani ke aalu jasto kalo chasma lako yar terima bhikhari,0
1932, han chasama kahile pani dekheko,2
1933, thiena ki kya ho .. rati udho pani kalo chasama lagako chha ta hau ..,0
1934, bhat mara haru,0
1935, bahula haru,0
1936, namuna haru,0
1937, naranath ra charli pundeko jhola bokni hun,2
1938, lado,2
1939, khaobadi,0
1940, thukka.,0
1941, mu......katurnaharu.,2
1942, yutebe ra yi kartunaharu khub jodi milyachha.pashupatika lumguraharu.,0
1943, yo patrakar punye gautam naranath sabai eutai khetabariko mulaharu hun iniharu natak garera bhidiyo halachhan yutub ma ani tyasabat aaaiko dalar iniharu milera khanchhan yo sabai natak ho sathiharu .,0
1944, thukka sala gaeruharu,0
1945, tori mujiharu kam chhain lat napugeko,0
1946, patrakar mahoday ko hat bauddhik shakti le yaha juhari khelna lagaune,2
1947, puti chikchhu 4 janako budhiko hai daka haru,0
1948, anup lunga tapaim yadi sanchchikai patrakar ho bhane yasto waiyat antarwarta line kam nagarnusa.,0
1949, mero gaunle patrakar anup bhaiko intarabhyu herera malai has uthyo,1
1950, jasle je bhaneni punya gautam bhaneko padhelekheko bidwan hun,1
1951, hae jasale je bhane pani pusya gaaitam jyu padhelekhekae hae padhelekhekae manchhekae kura nai pharak hunchha..mane guru.,1
1952, punya sadhai bhari thik chhan,1
1953, shuruwat dekhi nai ma punya gautam ko pakshama thie.a,1
1954, satyata lukaera kahile lukdain antatah bijay shahiko kalo kartut samsarale bujhisakeko chha.belaima aatma aalochana garera punya sar ra sampurna nepali janata sang maphi mag bhai belaima..,2
1955, aaj punya le sahi bhanyo hai tyo bijay shahi 100%phek ho,2
1956, sayad punya gautam ko phyan ma matra hain hola,2
1957," je garchha punya le garchha anyaya,",0
1958," yadi tapaisang pani kehi anautho kala ra pratibha chha, tapaiko najik kohi tyasto pratibhawan wyakti hunuhunchha ya kaehi pidama hunuhunchha bhane hamilai turunta samparka garnuhos . jasakae lagi mobail nambara- :- 9849619252 wa phesabuk pej",2
1959, hawa ram्ro pratibabhakomanchhet aagadinai lekhera dekhaunu paryo ni kyamara pachhadiko hunchha,2
1960, badhai chh nayan memori kin lai️️️️,2
1961, tantrik bidhi rahechh,2
1962, ma samg antarwata lin aunus yasto jadu kala masit dherai chhan.,2
1963, nasa janchhare ab kati hasnu ho,2
1964, bachnu matra parchha je dekhinchha,2
1965, hamro samay barbad nagaran yar aaij talai hatamukh jorna gahro bhayo bhane twailet klinara. ma lagaidiula,0
1966, nepalama patrakaraharule ke garirako chhan ..,2
1967, ke bhai rachh hamro nepal ma,2
1968," purai pagal jamma bhaechhan aaj pheri ab yo yutubar ko kalo din suru bhae jasto chha , bhagya neupane ko jastai halat kharab hune bhayo",0
1969," King pani kati hun ke,",2
1970, yo midiya ho ki ke ho aru kam napaera nai ho yo lakadaun ko samayama ..nachaido bagabas waiyat,0
1971, Youtube le bahir lyaudai pheri la patta banaudai garchhan,2
1972, je hos hamro bandhuko kitab rahechh 200 pejako kitab 23 sekenda ma chachachachacha chuchuchuchuchuchu tatatatatatatatatatat garera pani kahin padhna sakinchha? pagalaharu khali samay barbad garchhan ullu banaunchhan,0
1973, yasari ta ma 20 panna bhaeni dekhauchhu utta gaera phonama sarera lyaunet rachhani,2
1974," bajarama bhitrie nayan Bijay Shahi shahi, balla sarwajanik bhayo wijayako sabai sutra. Bijay Shahi Memory King",2
1975, chhi chhi nachahine pagal mula .,0
1976, pagal ko janma ajhai hundai chha,0
1977, nabhaekae kura bhanera manchhe lai ullu banaune,0
1978, manchhe ullu na banaunu,0
1979, kaso ho,2
1980, abo yo midiya pani sidine bho hahah,2
1981, kun chahi mula niskiyo pheri nepalama memori raja yasto chahi swabhaw chhain ho. ho bhane chahi sahi parip garera dekhaun saknuparchha natra wijay shahile jastai deshako weijta chahi nagarnu 🇳🇵,0
1982, ya uhan memari kinga po ho,2
1983, ab ghari tir gaepachhi ta sakkigoni.,0
1984, yi punya daju napugeko kahan hola?,0
1985, kam na paeka berojagari mula haru,0
1986, yati chit paila youtube ko bhai harule kin Thahan paun sakenan bhagya nyaupane ko mili mato thiyo kya,0
1987, terima khate yutubeharu dalarako kheti gari yutub durgandit nagara. rip yutube,0
1988, mobail lagera chitinga,0
1989, ma pani memori kin hu muji amerika aaij intarabhiu lin muji haru,0
1990, muji yutubele kaMai khane bhando paechha,2
1991, kasta kasta pagal memory king chhan yar nepalama,0
1992, dosro murkha bijay sahi ho,0
1993, bijay shahilai kin nirutsahit gareko ta punya gautam ji?,0
1994, yasta bideshi mahadalaliharu kahan gaera yo prasnako uttar khojnunai durbhagya ho.,0
1995," budha khalaharuma banki raheko netaharuma baburam jatiko udarabadi, saksham aru chhain bhanda pani bho.",0
0, sabai jana gulabama kada,2
1, chha bhanera ganagan garchhan,2
2, ma aaphailai garwa garchhu,1
3, tyo kadama timi jasto gulab jo phuleko chhauchahe timi sahi gar,1
4, ya galat timra bare nakaratmak soch rakhne manisaharu timrai waripari rahanechhan,0
5, hajurako satkarma le kamiekahajur ka ra hamra dusman,0
6, hajur ko jasto mutu chhain tiniharu ko tiniharuk,1
7, aaukat bhaneko ram्ro manchhe ko khutta tannu raichh,1
8, pagal kukur,0
9, pahila rebijako sui laune,0
10, ani tyasta pagal kukuraharu,0
11, lai chhani chhani upachar garne,2
12, ho sar,2
13, salam chha hajuralai,2
14, badhai chha rawi daju,1
15, sanjalama dekhine-bhetine Aadarshwadi,1
16, wyaktiharu madhya kehi pratishat wyakti,2
17, durustai dekhine-bhetine ho bhane,2
18, daiwik sukhako kalpana kasaile garnai pardainathyo,1
19, nepal bhanne mulukaka buddijibi,1
20, bhanaudaharu ra kam garna khojda khutta tanera,0
21, uttano parne digbhramitaharuko jamatale ma arabama,0
22, bechieko bechiai chhu,0
23, tapain atal rahanuhos,1
24, daju tapaiko pakshama hami chhau,1
25, tapaile gareka harek karyaharu jayaj chhan,1
26, khutta kaMai sakeka chhan deshaka kukhyat deshaghatiharule,0
27, hajur laikukarmale timile kamaeka,0
28, timra mitraharu bhanda satkarmale maile kamaeka,1
29, mera dusmanaharu,0
30, malai pyara chhan,1
31, 96 warshaki hajur aamalai sampattikalagi natiharule nikalidiechhan,0
32, aaj uhan rudai rudai karyakramama aaunu bhayo,0
33, atyanta bhawuk banayo aamako pidale,0
34, kasaile nahere unalai,0
35, 50 lakh kharcha garera banaeko shauchalayako halat hernuhola,2
36, meyar sab sanako kura sunda ta shauchalay bhanda dherai rajaniti ganaeko mahasush hunechh,0
37, ani bina parmit bina helmet 9 wata chek posta chhlera wardimai aaeka bharatiy praharilaipani hernu hola,0
38, nagarikata laisensa shaikshik pramanapatra jastako tyastai tar nakkali,0
39, banauneharuko stin aparesan gareka chhauarkale paleko gai chorera,0
40, lagera kati khaneharu,0
41, bareko riportinapani aaj garieko chha,2
42, badhya garauchh yasarthama marum na bhanera hatar,0
43, garya ho dai ke bhannuhunchha,2
44, 104 warshako rana shasan dekhiena tar suniyo ahile nyayalayama dekhieko rana shasan bare sunidaichh,2
45, ra dekhne khub ichchha chhaekai sath 5 nyayadhish mathi chhanabin hunu samanya aat hoinapradhan nyayadhish cholendra shamshera ranaka eka pachhi arka damadar kadamale sakaratmak,1
46, samket gardaichhan,2
47, tyahi pul banyo bhane dherai netale bhot magne bahana nai gumauchhan,2
48, pul banen ra ajhai dherai warsha bandain,0
49, pulako rajaniti kasto gajabako,1
50, euta embulensa samma nabhaeko Kalikotko rasakotama hami 15 bedako smarta dijital aspatal banaudai chhau,1
51, euta niji telibhijanako karyakramale bharkhar 52ota ghar banaera pradesh nambar 2 ka mushaharaharulai hastantaran garisakeko chha,1
52, ab palo bikat Kalikotko aajako karyakram Kalikot batai,1
53, sano balakalai rog lageko chha,0
54, aamasan paisa chhain,0
55, hamisan jo dhip dhippaudai bhaepani baldai chhau,2
56, magh 1 gatedekhi 24 ghanta nai tal phri teliphon,2
57, sewabaishakh 8 bat deshaka satai pradeshama karyalay ra gunaso sentarabhaibar,2
58, hwatsa yap marphat wiswa bharika darshakaharule laibh sahabhagi hun paune gari naya pratibaddhata aajako karyakramama,2
59, dosh jasalai lagepani bhogai badline hoinamuskilako,0
60, yo ghadima sathahausala pradan garnuhune sampurna mahanubhawaharu prati shir nihuraerai aabhar prakat gardachhu,1
61, sathai aaphanta ra pariwaraprati mera karan parna gaeko chot,0
62, prati kshama yachana samet gardachhuaaphna tarphabat yo bishay ab sadaka lagi yasari tunyaeko chhu,2
63, jindagi merai matra layama kahan chaldo rahechh ragoretoma bhetine ra dobatoma chhutineharuko niyat mero washama bhaena,2
64, aaphna galtiharu,0
65, sudharerakanun bamojim sambumdhit sabaiko hak adhikar surakshit,1
66, garisakeko purano ghatanabat kewal path sikna matra sakchhubaki aajako karyakramama bataeko chhu,2
67, mantri rabindra adhikarile kursima jhundiera basna suhaundain mahakali sandhiko birodhama parti parityag,0
68, garna sakne mantrile pad bhanda aaphno kadalai thulo mannu parchha,1
69, shera ba tamanale jibro chipliera rajinama dieko hijo asti matrai ho,1
70, aasha,1
71, ajhai mareko chhain,0
72, manawiy dharma bhanda thulo,1
73, rajaniti ko dharma banyo,2
74, hattiko dat jasto chapaune kun dekhaune kunathamyaunai nasakne ke banyo ke banyojiundo manchhelai 2 patak aaryaghat puryaunelai gharina,0
75, aspatal laijanelai samman garna chahanchhau,1
76, poshakamapani manamapani ra wyabaharamapani rastriyata hune manis kohi 1 jana matra hunuhunchha,1
77, tinai 1 jana prati samman swarup yo tasbir rakheko,1
78, matra huyo tasbir nai rastrawadi hunuko praman chahin hoin,0
79, sathai angreji nayan warsha 2019 ko dherai dherai shubhakamana,1
80, ram bahadur bamjanaka wiruddha utheka prasnaharuko jawaph khojne prayas,2
81, aajako karyakramama gareka chhausetopati dijital patrikako riportinama aadharit rahera phaloap gareka chhaubamjanaka pratinidhi ra prahari prawakta dubaika bhanai samawesh garieko yo episodale dheraiko jijnasa metauchh ki,2
82, widyarthilai bhadkaera aandolan garna lagaune,0
83, ra samchalakasang 4lakh ghus line,0
84, widyarthi netaharulai chinnuholabholi desh banaune yinai hun sakchhan,1
85, priy rabi naya pustakotapai jasto sauryawan ra pratibhawan pratinidhisamg samwadako awasar mera lagi pani uttikai khusiko kura hoyo,1
86, sukhadaawasaraka nimti tapai lagayat sampurna tim,2
87, prayojakaharu ra priyatam nagari Pokhara mahotsawama utsahapurwak sahabhagita janaune,2
88, Sabailai aabharapaisa sabai sanga hola tar dayalu man,1
89, sabai sanga kaha hunchha ra hajurako kam prati samman garchhu,1
90, aaj sammako harek,2
91, budi aama aayera ruda sarai man royo,0
92, rabi samgh kura garda deutanai bhetejai barambar namaskar garirahin,1
93, sachchai mero desh ma dababuram bhattarai rabi lamichhane kulaman ghisin jasta manchhe chhan ra ta desh banchha ki bhanne aash chha kassam,1
94, aajako karyakram hernu hola,2
95, bhabuk banayo rabi sar hajurale gareko ho,0
96, rabi sar hajuralai kun sabdale dhanebadh diu hajur mahan bekTilai,1
97, aama prati ko tapaiko sammalai mero naman,1
98, jasale aaphno swarthama,0
99, janma dine aamar hajuram wa aaphno gharako wujurga lai latyaun khoj,0
100, yesto manis le swartha lai matrai prapta garchha tar jindagi bhari swartha ko aago le poli rahanchha,0
101, eka din chetana awasya aaunechh,1
102, tarachhadekae tir le ghau lagi sakyotar ab arko chhora aayo ti hun rawi ji,1
103, rabisar mahan hunuhunchha,1
104, tar pani ti haruj aamalai jibanabhar palne,1
105, pratibaddata garnu bhanda unilai usaiko chhora buharulai nyayako dayaram lyaera jimma lagaidie uchit hunthyoki,2
106, nepalama esta manisako kamichhainan ki baba aamalai bariddha aasram puryauneharu,0
107, pyaro dai yasari nai agadhi badhnu hola hami haruko sath hajuralai,1
108, rabi saralai salam chha,1
109, dhande wad rabi sar,1
110, yastai pariwarik kuram badhi dhyan dinu bho,2
111, pheri aalochit hunuhunchha haipariwarik samasyalai kanunako bato dekhaidinu upayukta holatelibhijanako pardama bhanda pani,2
112, pachas lakhako lagatako sarwajanik sauchalay ko halat dekhda rajaniti pakhala le damadol bhaechha,0
113, pulis ko kura garne ho bhane biragumj matra hain purwako Rangeli saidama khuleaam bharatiy nambar pletaka mosama bardisahitaka bharatiy pulis pray dekhinchha rokne chhekne kasle,1
114, jo aaphno pariwar ko hun saken usko kura ni ke sunnu jasto lagchha gharighari,0
115, aaphno desh bigarne chor bhrastachari jati Sabailai goli thokau lagchha sadhaibhari,0
116, samsad nai ganai sakae saaichalayat samanya kura hae deshama,0
117, sar 3 karod nepali hajurako sathama chhan hami sabaiko bharosa kahile hajur bat uthne kam hajur bat hun bhaena,1
118, achamma chha rajaniti pani shauchalayama,0
119, khai desh hakneharu nai maphiya chhna kahile hola bikas ra samariddhi,0
120, nikitalai bhitraun po rahechh rawile ishalai ruwai ruwai,0
121, sara srisampati sappai sumpera dirbhos gareko aaphnailai nyay din nasaknele arulai nyay dine dhwan phitnu lajja saranam,0
122, lekhna payo bhandaima je pani hai,0
123, garna payo bhandai ma je pani hai,0
124, stri lampat bhaepani deshako alikati sudharama sahayog garekole sara nepalile sath dieka hun,1
125, jo byakti eka dui tin kohun sakdain tyo charako pani hun sakdain,0
126, lyaune bhanda pani aaune badhi galti dekhchha mero najarale dheraiko chahana tapaim jasto banum bhannechh,1
127, deshakolagi matrai pariwarako lagi kohi nabanun,2
128, ghuMaiphirai dosh jata pharkaepani ghar bhamdine karan bhaneko aaphu swumyam ho bro,0
129, yo bhanda aghillo biheko lagi aru kasaile aashirwad dyathenan ab gharama ‘sidhakura srimati samga’ ani matra studiyoma janatasamg oke,1
130, aakhir swasni chahinenai ho bhane chyat gareka kurako bhar ma dui chhori lai tuhuri banaun bhanda ta ab yasto nagarau bhanera dubai sudhriyako bhay kati ram्ro hune thiyo,1
131, aakhir arkaki swasni lyaun parne rahechh ke tyo bharjin thi ra lyayako hola,0
132, eka jana yasto bhagyamani purush hun jo 45 wata bihe garera pani adhikamsh mahilako najarama Aadarsh wyakti kahalieka chhan,1
